image_id,PredictionString
c9737f66509cc55924c6ffee7445c006,14 1 0 0 1 1
261fb3e27745849bd6bf75c65166ccbf,14 1 0 0 1 1
faf31cf12d432065854dc97944072e2a,0 0.0 860 546 1561 1063 3 0.0 754 1298 1964 1676 0 0.0 1162 546 1551 920 14 0.6973825544118881 0 0 1 1
b9b22942e3e21e497ac0923986c5f4a1,14 1 0 0 1 1
721f5da499fd2c079738720daaa2706f,14 1 0 0 1 1
09defc0d2204d156a38f8391e491e7b2,14 1 0 0 1 1
eb70242f7644caa93343aebf7eef793a,14 1 0 0 1 1
b7938de5b6940f45173e8f1e03b9396e,14 1 0 0 1 1
904c597a439d56ab663e0b5cc5422924,14 1 0 0 1 1
65279dbfdffd5d1250e8f7d0293d5727,14 1 0 0 1 1
dccc12d62dc2179f542fa001200ed364,14 1 0 0 1 1
e230375555e299e93f54e2cf397f0ff8,14 1 0 0 1 1
043111cdad4d26204503d3396876046f,14 1 0 0 1 1
f4ef27a5e6ff0608dd0732509f077d98,14 1 0 0 1 1
b4fe965a759d442827c1b2a9dd1cf07c,14 1 0 0 1 1
3cc3637e5b01e1fb105326b58dfc7fa2,14 1 0 0 1 1
bcdeff957f94624ea168c2908ab41eaf,14 1 0 0 1 1
c8e81a94927978814fe54c325a4b1346,0 0.0 853 750 1258 1182 7 0.0 666 645 888 1262 3 0.0 347 1614 1246 2074 8 0.0 1219 261 1262 308 8 0.0 744 323 787 370 2 0.0 837 313 896 370 2 0.0 798 323 849 380 8 0.0 896 308 942 361 11 0.0 569 626 830 688 8 0.0 794 323 845 380 8 0.0 841 313 896 370 0 0.6 958 774 1157 1049 3 0.7 643 1386 1507 1747 14 0.5278407931327821 0 0 1 1
c79ad7c6175224bae4c1c82473d2402f,14 1 0 0 1 1
b7a6886c351cbdd8af911e2f813d9c65,14 1 0 0 1 1
dbd35a22fd9a185ba6b5be43103f4e2a,14 1 0 0 1 1
20b35d7ea287071b586c37690162b556,9 0.0 1188 0 1308 101 3 0.0 1380 1415 2484 1784 11 0.0 1350 384 1560 481 9 0.0 2946 1105 3054 1255 9 0.0 2040 1207 2208 1362 11 0.0 1302 368 1536 443 11 0.0 1956 326 2268 406 11 0.2 1884 315 2124 433 0 0.6 1770 673 2034 999 14 0.1877310206182301 0 0 1 1
7222b97b9a833ddac0e188319a3c4af3,14 1 0 0 1 1
1ca5675a7a3042ccb0334a42d14d145f,14 1 0 0 1 1
d512f7d29b98de13e6607c82ca5e2614,14 1 0 0 1 1
b07db2b7a19271c348cd0138fb0ea6a2,14 1 0 0 1 1
2f3821fa3729d0814a5dc4890261fa51,11 0.0 708 1938 792 2052 11 0.0 1386 174 1536 294 13 0.0 2376 1482 2472 1572 0 0.0 1656 492 2286 1014 13 0.0 1254 396 1554 1200 8 0.0 2382 1494 2478 1566 11 0.1 1206 132 1518 210 8 0.1 2232 1764 2292 1806 11 0.1 1896 168 2064 276 3 0.6 1188 1404 2472 1872 0 0.8 1752 552 2058 906
c359405507bb499761ca794c4951dd57,14 1 0 0 1 1
7a14d694617e5bc2aa937e16bbfd213c,14 1 0 0 1 1
0461006c3061e71f2cf28da9565d7288,11 0.0 417 279 766 350 11 0.0 1575 1257 1988 1456 8 0.0 1622 1026 1661 1059 13 0.0 1605 1253 1967 1451 9 0.1 1350 1267 2039 1503 14 0.8627713620662689 0 0 1 1
22477897ac65a32a47a81707bd7a3a25,14 1 0 0 1 1
d2f46e1af0a1d93e1f8ec92633f1df86,14 1 0 0 1 1
0ecb6d6e449d5f71b183a6f7fe214c10,13 0.0 530 767 974 1123 13 0.0 525 906 757 1078 9 0.0 988 1545 1436 2802 13 0.0 506 917 680 1034 13 0.0 636 795 815 978 13 0.0 578 834 872 1039 11 0.0 1504 534 1764 584 11 0.2 742 500 1056 606 0 0.2 1330 978 1542 1212 14 0.8251397907733917 0 0 1 1
80e46bd152ba3cc5a6e63683a0923ac1,5 0.0 260 1003 748 1908 9 0.0 961 1096 1044 1194 10 0.0 2249 1853 2503 2159 10 0.0 254 1810 1070 2464 7 0.0 338 1832 1018 2148 9 0.0 10 1853 73 2115 11 0.0 2269 1848 2472 2137 9 0.0 348 1837 1091 2317 10 0.0 166 2055 317 2311 10 0.0 203 1842 415 2148 9 0.0 0 1646 171 2240 9 0.0 2550 2137 2659 2437 8 0.0 483 589 789 959 13 0.0 473 409 1028 943 9 0.0 0 2453 93 2791 13 0.0 467 556 789 943 11 0.0 566 294 847 496 7 0.0 270 1875 686 2170 10 0.0 140 1935 514 2317 9 0.0 2259 1881 2493 2180 9 0.0 47 1739 249 2268 13 0.1 1459 300 1823 730 13 0.1 525 660 732 872 9 0.2 0 1739 99 2159 11 0.2 166 1897 379 2257 8 0.2 530 676 732 883 10 0.3 171 1941 358 2262 5 0.5 218 703 930 2104 14 0.6528202109038829 0 0 1 1
9810d731721dbb0ab5c65f8679766c1d,0 0.0 1121 457 1618 893 11 0.0 556 239 827 315 11 0.0 1278 178 1471 269 8 0.1 2036 1477 2091 1553 0 0.7 1213 477 1494 792 14 0.8261600881814957 0 0 1 1
1c2898a294e3a212280feeac16396e7c,14 1 0 0 1 1
f8f82030def9bc103a16dba159f0b957,14 1 0 0 1 1
8a4ebdea1fd73168d73755a4335b6ac6,14 1 0 0 1 1
d9b150bb7eb1476c685a8c147016c0ac,14 1 0 0 1 1
ea4cfe15483f345e950261a2bc38f286,14 1 0 0 1 1
5c1dd749315a3713355b35ab28fdebb9,9 0.0 785 227 1542 1678 9 0.0 0 953 141 1219 9 0.0 5 870 78 1124 9 0.0 333 1412 493 1479 9 0.0 538 687 785 1014 8 0.0 529 648 776 1030 9 0.0 360 338 935 1379 11 0.0 1405 188 1684 377 8 0.0 447 1119 570 1235 9 0.0 411 1401 529 1457 5 0.0 306 299 1063 1667 9 0.0 0 1030 64 1302 8 0.0 561 1252 643 1307 8 0.0 493 991 570 1047 9 0.0 164 1418 214 1490 8 0.0 529 670 598 726 8 0.0 625 1075 675 1113 8 0.0 452 997 538 1047 8 0.0 543 1219 652 1340 7 0.0 470 526 839 1058 9 0.0 474 521 840 1069 8 0.1 516 1014 584 1052 8 0.1 493 1091 693 1418 9 0.1 265 310 338 404 9 0.2 0 986 87 1163 6 0.2 328 410 876 1645 11 0.2 1296 150 1606 332 7 0.2 328 393 899 1662 7 0.3 374 969 844 1484 8 0.3 452 1147 506 1196 3 0.7 780 1163 1857 1695 0 0.8 1186 493 1551 953 14 0.3393495250493288 0 0 1 1
281079184d33bc81f9f6ced4771ae746,14 1 0 0 1 1
22470824d6539f5aae6f5df896e49630,14 1 0 0 1 1
72a272f0770ae72999e9afa93a5bf024,9 0.0 2136 1213 2188 1260 2 0.0 1247 1167 1678 1612 9 0.0 148 1371 863 1825 11 0.0 96 1348 205 1519 13 0.0 126 1315 741 1491 8 0.0 1225 829 1391 986 10 0.0 183 1338 728 1459 7 0.0 109 1338 737 1505 0 0.0 1247 1195 1700 1584 11 0.0 475 232 811 310 9 0.0 157 1338 724 1482 10 0.0 44 1278 593 1598 11 0.0 87 1361 279 1574 10 0.1 92 1324 820 1774 3 0.1 610 1139 1731 1801 10 0.1 100 1343 214 1533 10 0.2 74 1348 340 1565 0 0.4 1064 546 1465 1019 0 0.5 737 514 1465 1121 14 0.5367899984121323 0 0 1 1
6d2219f1c8c4af1e05acfe2c6e02f1d5,14 1 0 0 1 1
c724fb901723f7818d601846371e2f72,14 1 0 0 1 1
d8593a556bb7da12e839e6e374e35fa2,14 1 0 0 1 1
b49ae99734943af981150e563b4bf26f,14 1 0 0 1 1
940635db4ae037a40c8a95a81de062d6,0 0.0 1182 554 1414 798 3 0.4 780 1102 1912 1584 0 0.7 1113 554 1469 942 14 0.41591738164424896 0 0 1 1
7af230c8f8329e6f69996ab7ebfc97aa,11 0.0 589 306 976 415 0 0.0 993 628 1591 1834 9 0.0 834 1452 1170 2189 11 0.0 1961 2184 2086 2358 3 0.0 774 1490 1746 2244 11 0.0 151 2178 245 2309 5 0.0 237 1670 826 2085 0 0.1 873 639 1540 1234 10 0.1 155 2178 241 2309 9 0.1 830 491 1510 2369 0 0.1 1157 710 1557 1403 14 0.7190186753869057 0 0 1 1
7849964d63a43175008dd8a127175e19,11 0.0 1044 375 1277 418 3 0.1 549 1082 1351 1405 0 0.3 818 570 1192 897 14 0.6956821940839291 0 0 1 1
bc171f3a7bd378efe1d1b304ed1d724b,14 1 0 0 1 1
d668f847d1fbfef0784961b91ad913bd,14 1 0 0 1 1
d8193f867f5fbf171e47c2bf35a88ce3,11 0.0 858 480 1101 528 9 0.0 2019 1170 2163 1404 7 0.0 471 1590 819 2004 10 0.0 367 2262 437 2370 13 0.0 1721 1656 2084 2142 11 0.0 992 486 1176 534 10 0.0 2153 2214 2252 2388 11 0.0 1483 438 1736 576 8 0.0 1895 1308 1955 1356 2 0.0 1449 852 1622 1056 11 0.0 362 2262 432 2376 0 0.0 1330 810 1667 1164 7 0.0 1736 1656 2064 2130 11 0.0 1707 438 1865 576 9 0.0 1592 1140 1811 1506 11 0.0 1573 444 1850 552 10 0.0 2163 2250 2242 2340 11 0.1 2163 2244 2242 2340 11 0.2 1503 456 1707 534 2 0.2 1518 864 1617 1026 0 0.3 1399 840 1612 1074 0 0.3 1498 864 1622 1056 3 0.7 1081 1620 2089 2184 14 0.0621408517472446 0 0 1 1
b1bc26113bd511d4a2e29c21b786f46f,13 0.0 1301 230 1550 555 11 0.0 1555 190 1741 320 9 0.0 2382 1235 2504 1569 13 0.0 1550 195 1849 485 11 0.0 1555 185 1878 395 11 0.0 1291 205 1487 490 11 0.0 1413 180 1717 285 0 0.0 1144 480 1472 810 9 0.1 1570 1579 2318 1819 11 0.2 1399 145 1863 535 13 0.6 724 335 988 800 11 0.7 1418 150 1829 340 13 0.7 1394 245 1834 590 14 0.8544947654008865 0 0 1 1
33d6c3efe631dbef8424df136efa9412,9 0.0 1960 1434 2331 1620 13 0.0 643 582 860 732 10 0.0 1960 1440 2450 1794 11 0.0 1928 1464 2325 1602 11 0.0 741 288 1045 354 9 0.0 1595 1602 2472 1950 9 0.0 1574 1236 1988 1680 11 0.0 2265 1494 2456 1878 9 0.0 1546 1332 2429 2058 7 0.0 1971 1434 2331 1608 11 0.0 1601 348 1851 402 13 0.0 632 552 800 672 10 0.0 1639 1572 2461 1992 10 0.0 2254 1512 2478 1866 0 0.1 1350 678 1672 996 9 0.1 1623 1494 2352 1770 14 0.27857194654643536 0 0 1 1
49c8db913e71138d6d0bbea0ab047490,14 1 0 0 1 1
26ec05d5a77e04dac78841fcab729d17,3 0.0 315 1541 1368 2126 11 0.0 229 1429 355 1665 10 0.0 225 1406 662 1716 11 0.0 1242 349 1454 439 11 0.0 1521 360 1674 439 11 0.0 243 1254 373 1620 11 0.0 603 416 868 484 13 0.0 472 1232 697 1322 10 0.0 212 1446 468 1671 11 0.1 1570 366 1777 512 10 0.1 243 1395 378 1643 3 0.7 756 1333 1759 1727 0 0.8 1116 652 1413 1052
b9e16712bb4e0ba0adfe77973be8942b,14 1 0 0 1 1
e31c6dc2eccf48d5b8680648e731085c,3 0.0 831 1709 1986 2141 0 0.0 939 887 1529 1348 14 0.8461707234382629 0 0 1 1
94b4487a6f96741da2745343df491908,14 1 0 0 1 1
7b45d75262ca16f5bb6b4d05bc9ff151,11 0.0 717 301 922 347 13 0.0 1840 2099 2227 2290 9 0.0 0 0 186 237 9 0.0 0 1822 100 2255 11 0.0 1376 347 1644 434 13 0.0 1778 2169 2003 2255 3 0.0 129 2394 1114 2955 6 0.0 363 1573 846 2169 13 0.0 1687 2157 2089 2267 5 0.0 1754 1336 2175 2250 5 0.1 344 1573 784 2186 13 0.1 1893 2128 2198 2238 0 0.1 1262 787 1501 1058 14 0.8694298267364502 0 0 1 1
c18ad9bd627d74fb2e47c7555ae8e0dd,9 0.0 530 1481 872 1595 11 0.0 1219 740 1425 797 13 0.0 1542 1590 1690 1680 11 0.0 1394 764 1527 859 3 0.1 865 1433 1573 1680 0 0.2 1114 949 1274 1139 14 0.8684435188770294 0 0 1 1
9fd5e9cafe7e189e003d0c1f1d379815,14 1 0 0 1 1
c323cc8b05ddefbf7a5b61d4d169b221,14 1 0 0 1 1
71c75db6da20e3320fb90ca9b018ab31,14 1 0 0 1 1
b8e2cb8633a5299a8dec2087ad3e997e,14 1 0 0 1 1
12237409e14e5a96605c4fb7613c35a1,14 1 0 0 1 1
27f070654756a43ea9ebb71802e8bb2c,14 1 0 0 1 1
fdd767c47adfda2c9fa48f5da76bc306,14 1 0 0 1 1
3a443e2a67c5b0956e461a7fb853bf9e,14 1 0 0 1 1
9b43a48d28746e26aa54baa1e025e8f4,14 1 0 0 1 1
4053e50a3f75691a16343ebf9c7d602d,12 0.0 446 330 1131 2244 11 0.0 784 414 972 498 8 0.0 779 1656 863 1740 7 0.0 724 1512 908 1824 7 0.0 630 1398 814 1800 2 0.0 1409 720 1538 918 9 0.0 769 1638 873 1758 7 0.0 1677 1236 2034 1986 11 0.0 923 408 1096 474 2 0.0 1459 882 1498 948 9 0.0 590 2520 645 2628 0 0.0 1419 726 1523 912 7 0.0 561 1176 1072 1980 8 0.0 590 2544 645 2616 9 0.0 660 1404 1047 1902 9 0.0 2193 810 2540 1224 10 0.0 456 2160 526 2268 11 0.0 878 402 1057 456 8 0.0 1880 2490 1925 2538 11 0.1 446 2148 526 2268 11 0.1 724 420 923 540 11 0.2 1369 408 1632 504 7 0.3 640 1344 957 1842 0 0.7 1315 690 1528 942 14 0.14808155922219154 0 0 1 1
1870fb4ff8d9cd26be7ba8bc7959e4d7,14 1 0 0 1 1
472672f4fbd1e5093c54346466ef8b6c,14 1 0 0 1 1
aa36be0450cf8113111df8d7f4c30859,9 0.0 1441 604 1617 1025 0 0.0 1359 902 2109 1506 0 0.0 1852 773 2068 1055 7 0.0 1441 574 1629 1055 0 0.1 1758 762 2115 1178 0 0.8 1465 785 2133 1260 14 0.14437816990539432 0 0 1 1
72e0c97617b24b368795a2711b66def3,0 0.0 1111 810 1627 1337 11 0.0 777 532 1082 609 0 0.4 1273 858 1568 1254 3 0.6 880 1615 1976 2052 14 0.4430099986493588 0 0 1 1
1b3e916aa92b328e17f24d1c892cb749,14 1 0 0 1 1
5797ed009ccc4840c86e430aa66f3e8e,14 1 0 0 1 1
8a135433be4f3db4c84dd0c17fd49bd5,7 0.0 1592 966 2039 1668 11 0.0 1399 576 1617 672 11 0.0 824 522 1012 576 11 0.0 1449 600 1756 726 11 0.0 1498 570 1687 636 10 0.0 1687 1134 1955 1596 0 0.0 1260 948 1543 1260 10 0.0 1612 1026 2188 1956 11 0.1 764 510 1062 588 7 0.1 1697 1104 1930 1566 11 0.2 1449 558 1751 654 10 0.3 1627 1464 2232 2154
8b20c3eebf97ebe4a939ec16f1be2ccf,14 1 0 0 1 1
988187e27dd2b73c6d428ff80e47b019,14 1 0 0 1 1
4c97a58d5d0c427d1596a8b28f9964ad,14 1 0 0 1 1
83a4f5f3b182b887bceba354c8721161,14 1 0 0 1 1
39c48b218f46e9448e1f877de440faec,14 1 0 0 1 1
f1eb2216d773ced6330b1f31e18f04f8,14 1 0 0 1 1
bdf39912dfbf595b96291c08833ba940,14 1 0 0 1 1
e1c35c4312a8aa97233d3b88fb07b033,8 0.0 514 1728 572 1794 13 0.0 1476 1334 1698 1414 9 0.0 518 1718 569 1785 11 0.0 744 626 884 674 11 0.0 623 641 833 707 13 0.0 1488 1149 1659 1196 0 0.1 1028 835 1285 1130 11 0.1 666 636 868 683 8 0.2 526 1713 572 1770 14 0.7763311937451363 0 0 1 1
6039745a7cf89b4f65da84eaa8c1a226,11 0.0 1080 0 1470 138 11 0.0 1782 546 2088 600 14 0.7668957635760307 0 0 1 1
4f737958fc5a7d9805f4a94f70cfc5a2,13 0.0 1457 688 1562 764 10 0.0 296 1424 791 1713 9 0.0 331 1419 767 1656 11 0.0 413 1400 662 1509 9 0.0 397 1405 666 1523 11 0.1 280 1414 362 1576 14 0.7845936715602875 0 0 1 1
2e585169bb0b0f7f6e4875b517f87259,8 0.0 1472 1609 1519 1652 13 0.0 405 968 553 1073 13 0.0 315 902 639 1187 10 0.0 1643 1941 1710 2017 13 0.1 1581 1044 1643 1130 11 0.1 1632 1946 1710 2017 13 0.3 366 959 592 1106 14 0.5073947589844465 0 0 1 1
a98eb78f76b41f3b87faecc6e10e56fa,14 1 0 0 1 1
b09780a59f371d11441de06aad993437,13 0.0 698 606 839 707 14 0.8282026201486588 0 0 1 1
dd8e8db5d12ef22a32ee27794dfa0d17,13 0.0 1842 1546 2034 1629 9 0.0 0 363 433 2293 11 0.0 1697 234 1880 363 5 0.0 433 1110 914 1663 2 0.0 1390 541 1544 781 9 0.0 284 1629 1019 2243 0 0.0 1173 491 1693 949 2 0.0 1471 580 1548 748 5 0.0 274 642 923 1724 8 0.0 668 1295 745 1401 13 0.0 1611 368 1837 647 9 0.1 0 776 264 1992 3 0.1 861 1272 2073 1830 0 0.8 1260 513 1548 820 14 0.6854445151984692 0 0 1 1
c5275940f8aaa064bf37cbfcac5d3890,14 1 0 0 1 1
0f62d0a08f8d384a1ab5b78e83554e29,11 0.0 1068 342 1392 408 2 0.0 1836 750 1992 984 13 0.0 2148 612 2424 792 7 0.0 792 1524 1218 1950 13 0.0 2274 1980 2766 2178 13 0.0 2244 1878 2850 2250 3 0.0 1284 1746 2376 2124 11 0.0 1830 288 2232 414 11 0.0 1770 318 2028 468 13 0.1 2436 2004 2730 2160 7 0.1 900 1626 1182 1812 0 0.5 1710 708 2010 1020 14 0.06772590056061745 0 0 1 1
85cfce301b95db7beeaeeee8d9b44b31,14 1 0 0 1 1
669a2a0c6d62262965801dee89376343,9 0.0 2132 1278 2287 1356 9 0.0 2220 2406 2276 2484 13 0.0 2115 1278 2309 1362 14 0.8908835351467133 0 0 1 1
934e2731a86f3a6d750f7f7d9eaea85c,11 0.0 755 288 891 363 13 0.0 541 540 786 858 11 0.0 510 343 770 439 10 0.0 132 1423 233 1640 10 0.0 171 1348 669 1554 0 0.0 988 651 1385 1095 13 0.0 385 424 751 848 12 0.0 210 162 875 1625 7 0.0 171 1004 833 1559 7 0.0 319 1342 704 1469 13 0.0 716 373 930 878 10 0.0 74 1504 381 1847 9 0.0 1179 273 1992 2271 10 0.0 187 1257 840 1605 7 0.0 366 1368 798 1766 7 0.0 475 1120 778 1332 10 0.1 160 1363 420 1585 3 0.1 591 1393 1626 2079 13 0.1 432 1100 864 1459 11 0.1 560 303 852 424 7 0.1 241 1332 848 1519 10 0.3 121 1459 284 1716 7 0.5 420 1115 856 1464 13 0.6 494 409 907 919 10 0.6 156 1393 809 1756 10 0.7 113 1393 424 1736 0 0.7 1074 686 1315 994
db82227084e1bb62ae1b82c16b71f819,14 1 0 0 1 1
fed370b0c413ea8bb9881636a6018ed2,14 1 0 0 1 1
187b41878d6dfc41488d4f1f379bbdc1,9 0.0 105 81 848 1927 8 0.0 479 540 529 572 12 0.0 58 77 817 1991 0 0.0 926 528 1163 786 3 0.1 642 1310 1564 1717 14 0.12839803704991934 0 0 1 1
39949d5d2d8855e391b87d8a932b5aaf,7 0.0 365 1169 707 1484 11 0.0 520 759 725 947 14 0.8464965373277664 0 0 1 1
af6e3cf591f1ef220c22cefe19b638a0,14 1 0 0 1 1
ff9fcc4087ed5e941209aa3fa948e364,13 0.0 522 1271 765 1344 10 0.0 2223 2745 2299 2863 11 0.0 1350 383 1620 467 0 0.0 832 720 1458 1204 11 0.0 1269 383 1512 467 11 0.0 842 360 995 411 3 0.3 783 1395 1665 1704 0 0.8 1143 686 1426 1086
c872af6db5f8dc838fcbbed78666bdd7,0 0.0 1122 676 1633 1180 11 0.0 698 449 867 493 13 0.0 374 1080 625 1385 8 0.0 511 1861 639 1994 8 0.0 534 1839 579 1894 9 0.0 840 643 1688 2448 8 0.0 342 1058 662 1374 9 0.0 871 798 1314 2249 13 0.0 1483 731 1757 1052 9 0.0 867 1628 1246 2836 11 0.0 735 432 995 548 5 0.0 301 1252 794 2415 11 0.1 662 438 931 510 13 0.1 397 975 776 1401 3 0.1 803 1933 1820 2559 9 0.1 228 1407 826 2415 11 0.1 1296 415 1611 532 5 0.1 1592 1457 2117 2686 8 0.2 598 1905 648 1955 0 0.3 1204 692 1483 1063 8 0.5 1524 787 1715 969 6 0.5 383 1003 762 1385 5 0.6 196 825 967 2537 14 0.11113135563209653 0 0 1 1
89ed046a7e6ea0bf90a90d41c93838fa,14 1 0 0 1 1
566a004f7fbde95775f15ece4975d65a,14 1 0 0 1 1
17eefd92847c5a56c84990047ab2d5ae,14 1 0 0 1 1
dc328df041d1a9727d5925828c6637d9,14 1 0 0 1 1
32f4fc5f09a10e5dd9bbdf35d7656fb6,14 1 0 0 1 1
626185fb9e429be96fdf29f0c1ec665a,14 1 0 0 1 1
651f80308ec0b380af4f031bd547c229,9 0.0 597 1753 631 1788 0 0.0 1070 705 1221 877 11 0.0 458 464 730 533 0 0.0 930 692 1327 1053 8 0.0 231 1298 306 1366 9 0.1 234 1298 314 1362 3 0.4 654 1341 1524 1697 0 0.9 991 696 1233 963 14 0.16786361299455166 0 0 1 1
c009c5428f102cd58e7679dedff33718,14 1 0 0 1 1
c7d5032adf1f4001b80e7fe7e3d593d7,14 1 0 0 1 1
6e7d4b9cf93fee47afe3c299da9cd589,11 0.0 772 10 980 54 9 0.0 1312 1104 1504 1299 13 0.0 1328 1211 1672 1719 11 0.0 1476 435 1612 557 5 0.0 1300 1206 1664 1714 9 0.0 1280 1167 1692 1753 0 0.0 1092 708 1316 913 3 0.0 868 1333 1688 1738 11 0.0 1960 542 2048 679 14 0.5493950955569744 0 0 1 1
099e4272e7aa6f18b8fa322e1277c6a9,14 1 0 0 1 1
235d5a43e07233fa0117ed8a185c06bf,11 0.0 1278 384 1542 468 11 0.0 1374 390 1572 510 11 0.0 2004 456 2310 516 9 0.0 2886 606 3054 960 11 0.0 1098 384 1350 462 11 0.0 1890 474 2064 558 11 0.0 1152 366 1470 456 11 0.0 2256 510 2448 666 11 0.1 1902 456 2184 528 11 0.2 1230 384 1482 432 14 0.3115851664915681 0 0 1 1
fb4dfacc089f4b5550f03f52e706b6f2,2 0.0 1145 0 1378 62 9 0.0 83 242 628 1821 9 0.0 1256 206 1568 584 9 0.0 1029 4 1246 48 2 0.0 245 4 410 48 9 0.0 995 0 1326 77 8 0.0 1262 1050 1305 1080 9 0.0 1053 0 1442 114 11 0.0 854 191 1029 305 8 0.0 386 683 426 731 5 0.0 40 257 606 1840 9 0.0 1164 0 1568 165 3 0.8 511 1237 1415 1656 0 0.9 824 452 1053 764
9ffc8ca8d76cfe864a79da8bafbd9342,14 1 0 0 1 1
9b9d4926513c155d102818c7e746dc67,14 1 0 0 1 1
bfae73fca53a1656750ea6499bd98167,14 1 0 0 1 1
b68ed20e5c6ebee881077e813b8328d0,14 1 0 0 1 1
df3879d47989e97da7ff2aa037b62a93,14 1 0 0 1 1
2a1bf9e93ae38f5c230e5deed9db4182,14 1 0 0 1 1
920adb61fe4f2cad8c72b874d2f06653,14 1 0 0 1 1
cb8fb8fcb4cc5eaa943063e6e318033a,8 0.0 1432 1021 1496 1069 9 0.0 1196 508 1256 625 11 0.0 1232 366 1460 479 13 0.0 1636 1372 1740 1460 9 0.0 1840 1099 1988 1367 9 0.0 380 1426 872 1567 9 0.0 1968 1099 2048 1372 11 0.0 688 361 896 420 9 0.0 1424 898 1752 1074 13 0.0 400 1396 844 1553 9 0.0 856 449 1364 1816 13 0.0 1552 903 1736 986 13 0.0 1392 830 1808 1162 11 0.2 1276 391 1436 435 13 0.5 1464 889 1748 1035 3 0.7 848 1353 1688 1699 0 0.8 1080 684 1372 1025
3d26f5e39259810fb7a332f50bd9d867,14 1 0 0 1 1
dd14fbccb38c064bdacc33391d8cca9e,10 0.0 1953 2066 2158 2393 7 0.0 1775 1473 2122 2188 9 0.0 456 487 511 559 3 0.0 894 1424 1916 2027 10 0.0 397 1263 748 1374 10 0.0 292 1141 976 1983 10 0.0 1998 2149 2131 2349 11 0.0 2003 2149 2126 2343 7 0.1 310 1246 967 1977 10 0.1 50 1363 890 2227 7 0.2 443 731 1017 1412 10 0.2 41 1496 452 2099 14 0.11508402694016695 0 0 1 1
5a5364fb4f700d6a3daad03dc7a3eefc,14 1 0 0 1 1
4e6377304c6519ef809c744ef376c319,3 0.0 736 1221 1584 1768 0 0.0 1036 527 1248 757 13 0.0 680 312 892 620 14 0.7754416912794113 0 0 1 1
3fa43c464676da99ca6e09a17a40aa6d,14 1 0 0 1 1
3cb7123b676ed1963d77850bfe185482,14 1 0 0 1 1
7d67ef151eaba48db4c8a4ea60d0c670,14 1 0 0 1 1
ec90a440c54e283d6950cafe4fdb1d65,14 1 0 0 1 1
b6c2293402377da9dc28dc65609022f0,14 1 0 0 1 1
56df1818b6567b2e812e615365b22e60,14 1 0 0 1 1
0f4fd9b975fc4cc80c28b9539769f8e6,3 0.0 1164 1596 2280 1956 11 0.0 996 324 1344 390 14 0.4070420521311462 0 0 1 1
3fe3f892de3a3927f933a3d2b20f4ff0,3 0.0 967 1485 1939 1913 13 0.0 792 742 1066 1108 5 0.0 450 1367 1004 1727 7 0.1 823 669 1116 979 5 0.1 369 973 1057 1834 11 0.1 756 652 1148 911 0 0.3 1296 861 1584 1187
f006d5b6887dc0c7fa570aeb9df2eea1,14 1 0 0 1 1
19956c66c5528604e1043c766eeba90f,14 1 0 0 1 1
8bfad13f75648d94cdc8fc5f988f701f,11 0.0 1088 396 1256 454 13 0.0 296 1396 584 1543 9 0.0 1736 2002 1832 2114 11 0.0 480 371 616 454 11 0.0 496 356 764 430 0 0.1 928 752 1164 1001 3 0.2 636 1367 1464 1724 14 0.43459632620215416 0 0 1 1
0d825340b08e816f7d8f28c7c7809a31,11 0.0 1174 180 1565 291 8 0.0 2071 1966 2162 2029 0 0.0 742 505 1429 1010 9 0.0 2021 1291 2330 2378 7 0.0 1534 1888 1916 2082 9 0.0 0 1019 287 2223 5 0.0 1306 1427 1930 1937 5 0.0 1593 1388 2271 2291 11 0.0 487 262 792 340 5 0.0 123 1145 837 2330 13 0.0 1675 1815 2139 2082 9 0.0 1725 1189 2330 2485 9 0.0 719 214 1561 2223 5 0.0 664 257 1570 2194 3 0.0 228 1548 1748 2485 8 0.0 1456 1034 1966 1388 5 0.1 177 607 787 1985 7 0.1 1456 1019 1939 1466 5 0.1 1365 971 2157 2155 5 0.2 1415 1005 1989 1505 0 0.3 1015 539 1411 927 3 0.3 601 1340 1866 2024 14 0.3680329918861389 0 0 1 1
3457c18599e510d039aa44c4c3d56e3c,14 1 0 0 1 1
39bd0688c096acd60756fc1a7ea39c3b,14 1 0 0 1 1
3c620ca6be5c87ad9f167e85b43defc2,14 1 0 0 1 1
1abf74c3876f61b3e19194846043e889,14 1 0 0 1 1
e1874303d853b169058963bfd153f588,14 1 0 0 1 1
785140281117595d1818b8133d43d3bc,6 0.0 853 390 1344 1159 7 0.0 824 455 1339 1167 14 0.9064452648162842 0 0 1 1
c27681e26f9d36339d4ad1ae220ca69a,0 0.0 2057 0 2496 328 3 0.2 1254 1576 2443 2092 14 0.5724462270736694 0 0 1 1
b2026d7a8878474b33490ccc9ac1d0b8,13 0.0 882 774 1104 858 13 0.0 690 1836 906 1914 11 0.0 1734 510 2112 642 3 0.0 1152 1710 2208 2070 13 0.0 666 1812 1020 1926 11 0.0 972 516 1296 588 0 0.2 1608 948 1914 1188 14 0.2182781808078289 0 0 1 1
ac4491828474ddb108feea97a3dd9b2e,14 1 0 0 1 1
84c632197eb00d0bf42931649cf26a84,11 0.0 616 388 936 478 14 0.4630210772156715 0 0 1 1
b3f67ac077531f44dd06275af31edbd9,14 1 0 0 1 1
